,Unnamed: 0.1,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
37,6,9600,9781,2.932364410859221,31,pictures\transformed\roomBright_figureDark\T.JPG,gamma,1.00516030148326,contrast,0.8547700541507436,None,None,1,32_T_gamma1.0_contrast0.85.jpg,32,T,0.85,1.0,0.0,0.0,0.0,2023-08-24,21:45:19.576041,f,81.4500367641449,1.33613920211792,4,-0.22590657445238507
38,7,12300,12489,2.920690956176164,40,pictures\transformed\roomBright_figureDark\2.JPG,sharpness,0.2235347995845338,brightness,29.30655765092513,gamma,0.916310440457662,0,41_2_sharpness0.22_brightness29.0_gamma0.92.jpg,41,2,0.0,0.92,0.22,29.0,0.0,2023-08-24,21:45:42.026887,t,103.90088295936584,1.2868103981018066,4,-0.5053064874183648
39,8,13200,13358,2.96666593053482,43,pictures\transformed\roomBright_figureDark\T.JPG,contrast,0.8348951593961951,equalization,10.88720297566731,None,None,1,44_T_contrast0.83_equalization11.0.jpg,44,T,0.83,0.0,0.0,0.0,11.0,2023-08-24,21:45:49.519529,f,111.39352583885191,1.3011162281036377,4,-0.4242778118374191
40,0,900,1054,3.616770795560317,2,pictures\transformed\roomBright_figureDark\3.JPG,sharpness,0.7494712704042854,gamma,0.9902200884933772,None,None,2,3_3_sharpness0.75_gamma0.99.jpg,3,3,0.0,0.99,0.75,0.0,0.0,2023-08-24,21:47:01.626153,f,9.054770231246948,1.4600043296813965,4,0.47566944286704244
41,1,8100,8292,2.574309136608667,26,pictures\transformed\roomBright_figureDark\I.JPG,contrast,0.8996894673622715,sharpness,0.9782730765940386,equalization,29.97690413916158,1,27_I_contrast0.9_sharpness0.98_equalization30.0.jpg,27,I,0.9,0.0,0.98,0.0,30.0,2023-08-24,21:48:01.528675,f,68.96837949752808,1.374621868133545,4,-0.00793953166836929
42,2,8400,8576,2.484313205936059,27,pictures\transformed\roomBright_figureDark\2.JPG,gamma,0.6434025830982785,contrast,0.8664473921840029,equalization,4.377084250195955,2,28_2_gamma0.64_contrast0.87_equalization4.4.jpg,28,2,0.87,0.64,0.0,0.0,4.4,2023-08-24,21:48:03.945510,f,71.37361335754395,1.2716469764709473,4,-0.5911925892290769
43,3,9000,9137,2.721305137706577,29,pictures\transformed\roomBright_figureDark\T.JPG,sharpness,0.4110715373288666,gamma,1.08669194756611,None,None,1,30_T_sharpness0.41_gamma1.1.jpg,30,T,0.0,1.1,0.41,0.0,0.0,2023-08-24,21:48:08.760972,f,76.20270824432373,1.0977609157562256,4,-1.576088760922605
44,4,12300,12450,3.043114215387205,40,pictures\transformed\roomBright_figureDark\3.JPG,contrast,0.8666994036668063,brightness,20.25777422296271,sharpness,0.0990983485053093,0,41_3_contrast0.87_brightness20.0_sharpness0.099.jpg,41,3,0.87,0.0,0.099,20.0,0.0,2023-08-24,21:48:36.463409,t,103.90514540672302,1.30070161819458,4,-0.42662617553315535
45,5,13500,13635,3.0373834903633994,44,pictures\transformed\roomBright_figureDark\C.JPG,gamma,1.048935276555341,contrast,1.137173625890373,equalization,26.67619473642323,1,45_C_gamma1.0_contrast1.1_equalization27.0.jpg,45,C,1.1,1.0,0.0,0.0,27.0,2023-08-24,21:48:46.420354,f,113.8620903491974,1.2707386016845703,4,-0.5963376528752846
46,0,900,1085,3.127661098840107,2,pictures\transformed\roomBright_figureDark\T.JPG,brightness,15.73008057746664,sharpness,0.4184020948597551,None,None,1,3_T_brightness16.0_sharpness0.42.jpg,3,T,0.0,0.0,0.42,16.0,0.0,2023-08-24,21:49:52.524459,f,9.173258304595947,1.5839567184448242,4,1.1777397103950034
47,1,2700,2875,2.937619054295382,8,pictures\transformed\roomBright_figureDark\B.JPG,sharpness,0.9048641921095392,contrast,1.008761827355564,equalization,25.12980975183969,1,9_B_sharpness0.9_contrast1.0_equalization25.0.jpg,9,B,1.0,0.0,0.9,0.0,25.0,2023-08-24,21:50:07.261888,f,23.910687685012817,1.3021044731140137,4,-0.41868036070525866
48,2,6600,6790,2.87321038050905,21,pictures\transformed\roomBright_figureDark\B.JPG,contrast,1.022174501063831,sharpness,0.5219184295935737,equalization,21.51519129515553,1,22_B_contrast1.0_sharpness0.52_equalization22.0.jpg,22,B,1.0,0.0,0.52,0.0,22.0,2023-08-24,21:50:39.720759,f,56.369558572769165,1.2765471935272217,4,-0.5634376041580774
49,3,8400,8580,2.5844619258346784,27,pictures\transformed\roomBright_figureDark\T.JPG,contrast,0.8452225440774314,equalization,8.928166414634767,None,None,1,28_T_contrast0.85_equalization8.9.jpg,28,T,0.85,0.0,0.0,0.0,8.9,2023-08-24,21:50:54.702518,f,71.3501296043396,1.2657973766326904,4,-0.6243249085360866
50,4,10800,10955,2.9830734269263366,35,pictures\transformed\roomBright_figureDark\9.JPG,sharpness,0.8581116146849491,brightness,7.725766934995089,gamma,0.9663205240185547,2,36_9_sharpness0.86_brightness7.7_gamma0.97.jpg,36,9,0.0,0.97,0.86,7.7,0.0,2023-08-24,21:51:14.583876,f,91.232675075531,1.1293752193450928,4,-1.3970243411097056
51,0,2100,2307,3.585389369182284,6,pictures\transformed\roomBright_figureDark\8.JPG,contrast,0.9753219027146932,brightness,3.53449141390825,None,None,2,7_8_contrast0.98_brightness3.5.jpg,7,8,0.98,0.0,0.0,3.5,0.0,2023-08-24,21:52:57.559676,f,19.04068303108216,1.4501612186431885,4,0.4199177492624002
52,1,3300,3513,3.483413470236984,10,pictures\transformed\roomBright_figureDark\C.JPG,contrast,1.084866880963858,sharpness,0.842915365530669,None,None,1,11_C_contrast1.1_sharpness0.84.jpg,11,C,1.1,0.0,0.84,0.0,0.0,2023-08-24,21:53:07.619718,f,29.10052990913391,1.508112907409668,4,0.7481579553759904
53,2,6900,7113,3.369366060348394,22,pictures\transformed\roomBright_figureDark\7.JPG,sharpness,0.3594206051212441,contrast,1.145424354372483,equalization,5.783744292811505,0,23_7_sharpness0.36_contrast1.1_equalization5.8.jpg,23,7,1.1,0.0,0.36,0.0,5.8,2023-08-24,21:53:37.797596,t,59.28045725822449,1.6795880794525146,4,1.7193987770457777
