番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
18519,635790,477928920,,,,,,1005.110,592.586,654.287,-762.727,9541.199,,Pupil,970.979,661.793,7.510,-83.317,450.000,0.079467,-0.056808,0.995218,-33.500,-54.000,-63.600,3.741,187.406,74.750,29.641,27.328,80.094,Auto,185.781,93.281,1590,10,320,240,1.000,,Pupil,1066.297,688.072,72.716,-101.293,450.000,0.075815,-0.091430,0.992921,33.500,-54.000,-63.600,3.263,160.500,96.500,25.844,24.031,111.609,Auto,158.031,112.453,10,10,320,240,1.000
18520,635791,477929670,,,,,,1006.273,593.470,674.356,-779.239,9586.545,,Pupil,972.292,662.741,8.409,-83.965,450.000,0.081191,-0.058052,0.995007,-33.500,-54.000,-63.600,3.687,187.234,74.844,29.203,26.719,81.219,Auto,185.656,93.328,1590,10,320,240,0.000,,Pupil,1066.809,687.795,73.066,-101.104,450.000,0.076490,-0.091063,0.992903,33.500,-54.000,-63.600,3.275,160.438,96.484,25.938,23.859,105.313,Auto,157.984,112.453,10,10,320,240,0.000
18521,635792,477930420,,,,,,1007.769,591.321,718.020,-771.412,9887.746,,Pupil,973.002,662.296,8.895,-83.661,450.000,0.082129,-0.057460,0.994964,-33.500,-54.000,-63.600,3.684,187.141,74.797,29.188,26.531,80.891,Auto,185.547,93.313,1590,10,320,240,1.000,,Pupil,1068.534,685.313,74.246,-99.406,450.000,0.078781,-0.087791,0.993019,33.500,-54.000,-63.600,3.171,160.234,96.234,25.109,23.422,107.078,Auto,157.906,112.438,10,10,320,240,1.000
18522,635793,477931170,,,,,,1007.764,593.720,679.932,-764.717,9364.108,,Pupil,974.934,661.005,10.216,-82.778,450.000,0.084679,-0.055743,0.994848,-33.500,-54.000,-63.600,3.733,186.891,74.672,29.563,26.516,83.328,Auto,185.438,93.266,1590,10,320,240,0.000,,Pupil,1067.528,686.528,73.558,-100.237,450.000,0.077447,-0.089394,0.992981,33.500,-54.000,-63.600,3.287,160.359,96.359,26.031,24.266,105.359,Auto,157.813,112.422,10,10,320,240,0.000
18523,635794,477931920,,,,,,1008.463,592.673,703.577,-764.689,9550.016,,Pupil,974.812,661.684,10.133,-83.242,450.000,0.084514,-0.056640,0.994811,-33.500,-54.000,-63.600,3.735,186.906,74.734,29.594,26.891,82.016,Auto,185.406,93.234,1590,10,320,240,1.000,,Pupil,1069.293,686.807,74.765,-100.428,450.000,0.079764,-0.089744,0.992766,33.500,-54.000,-63.600,3.308,160.156,96.359,26.203,24.063,105.422,Auto,157.766,112.438,10,10,320,240,1.000
18524,635795,477932670,,,,,,1009.164,591.650,723.493,-760.079,9680.326,,Pupil,975.079,661.600,10.315,-83.185,450.000,0.084865,-0.056527,0.994788,-33.500,-54.000,-63.600,3.706,186.875,74.719,29.359,26.672,84.391,Auto,185.375,93.234,1590,10,320,240,0.000,,Pupil,1070.479,686.208,75.577,-100.019,450.000,0.081328,-0.088947,0.992711,33.500,-54.000,-63.600,3.259,160.031,96.297,25.813,23.766,108.500,Auto,157.688,112.438,10,10,320,240,0.000
18525,635796,477933420,,,,,,1009.192,594.471,705.779,-781.515,9437.977,,Pupil,975.983,662.944,10.933,-84.104,450.000,0.086045,-0.058296,0.994584,-33.500,-54.000,-63.600,3.642,186.750,74.859,28.844,26.219,87.625,Auto,185.344,93.234,1590,10,320,240,1.000,,Pupil,1070.123,688.865,75.333,-101.836,450.000,0.080834,-0.092434,0.992432,33.500,-54.000,-63.600,3.317,160.078,96.547,26.281,24.203,106.063,Auto,157.656,112.438,10,10,320,240,1.000
18526,635797,477934170,,,,,,1009.191,594.304,699.001,-771.647,9347.453,,Pupil,976.491,661.709,11.281,-83.259,450.000,0.086722,-0.056662,0.994620,-33.500,-54.000,-63.600,3.683,186.688,74.734,29.172,26.797,80.969,Auto,185.234,93.172,1590,10,320,240,0.000,,Pupil,1069.366,687.502,74.816,-100.904,450.000,0.079854,-0.090654,0.992676,33.500,-54.000,-63.600,3.352,160.156,96.422,26.547,24.438,107.578,Auto,157.688,112.422,10,10,320,240,0.000
18527,635798,477934920,,,,,,1009.021,592.841,701.005,-755.632,9406.741,,Pupil,975.924,660.864,10.893,-82.681,450.000,0.085982,-0.055549,0.994747,-33.500,-54.000,-63.600,3.774,186.766,74.656,29.891,27.250,82.188,Auto,185.203,93.109,1590,10,320,240,1.000,,Pupil,1069.856,686.877,75.151,-100.476,450.000,0.080503,-0.089830,0.992698,33.500,-54.000,-63.600,3.256,160.094,96.375,25.797,23.891,99.953,Auto,157.672,112.422,10,10,320,240,1.000
18528,635799,477935670,,,,,,1009.735,592.982,714.226,-760.854,9446.669,,Pupil,976.522,661.422,11.302,-83.063,450.000,0.086764,-0.056283,0.994638,-33.500,-54.000,-63.600,3.721,186.688,74.703,29.469,26.359,79.375,Auto,185.188,93.125,1590,10,320,240,0.000,,Pupil,1070.850,687.303,75.831,-100.768,450.000,0.081805,-0.090379,0.992542,33.500,-54.000,-63.600,3.302,159.984,96.406,26.156,23.625,102.828,Auto,157.625,112.438,10,10,320,240,0.000
