trial_id,folder_name,file_name,trial,front,status,back,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used
S01_0_11,S01,0,11,L,filler,0,F:\pictures\original_data\roomBright_figureDark\8.JPG,brightness,10.76268514326227,contrast,0.9679160187691144,sharpness,0.5691548355098512,S01_0_11_L_filler_0_8_brightness10.763_contrast0.968_sharpness0.569.jpg,Ignore,2026-02-12T02:10:47.508,1770829847.508857,26.435874938964844,1586,3172,,,L,0,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_12,S01,0,12,U,filler,9,F:\pictures\original_data\roomBright_figureDark\7.JPG,brightness,22.35511231500413,gamma,0.8289177622691335,sharpness,0.5087834856562512,S01_0_12_U_filler_9_7_brightness22.355_gamma0.829_sharpness0.509.jpg,Ignore,2026-02-12T02:10:50.147,1770829850.1478217,29.07483959197998,1744,3489,,,U,9,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_13,S01,0,13,3,match,3,F:\pictures\original_data\roomBright_figureDark\P.JPG,contrast,1.09297480374615,sharpness,0.2925265946627145,equalization,11.90457299791096,S01_0_13_3_match_3_P_contrast1.093_sharpness0.293_equalization11.905.jpg,Match,2026-02-12T02:10:52.787,1770829852.7874296,31.714447498321533,1903,3806,2026-02-12T02:10:53.372,0.5851850509643555,3,3,t,1,Hit,正解(一致),0,normal_image_name,F:\experiment_images\Bright\S01\0\S01_0_13_3_match_3_P_contrast1.093_sharpness0.293_equalization11.905.jpg,S01_0_13_3_match_3_P_contrast1.093_sharpness0.293_equalization11.905.jpg
S01_0_14,S01,0,14,G,filler,7,F:\pictures\original_data\roomBright_figureDark\S.JPG,brightness,4.819329151374591,gamma,0.7287570371378064,sharpness,0.7696683859719886,S01_0_14_G_filler_7_S_brightness4.819_gamma0.729_sharpness0.770.jpg,Ignore,2026-02-12T02:10:55.425,1770829855.425289,34.352306842803955,2061,4122,,,G,7,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_15,S01,0,15,S,filler,8,F:\pictures\original_data\roomBright_figureDark\T.JPG,gamma,0.6982414466462498,sharpness,0.3341466420204737,equalization,29.16379995028158,S01_0_15_S_filler_8_T_gamma0.698_sharpness0.334_equalization29.164.jpg,Ignore,2026-02-12T02:10:58.061,1770829858.0612895,36.9883074760437,2219,4439,,,S,8,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_16,S01,0,16,4,unmatch,9,F:\pictures\original_data\roomBright_figureDark\E.JPG,brightness,10.53706795323717,contrast,0.8701900411408994,gamma,1.048965920215751,S01_0_16_4_unmatch_9_E_brightness10.537_contrast0.870_gamma1.049.jpg,Mismatch,2026-02-12T02:11:00.695,1770829860.6957166,39.62273454666138,2377,4755,2026-02-12T02:11:01.428,0.7331411838531494,4,9,t,0,False Alarm,お手つき(誤反応),0,normal_image_name,F:\experiment_images\Bright\S01\0\S01_0_16_4_unmatch_9_E_brightness10.537_contrast0.870_gamma1.049.jpg,S01_0_16_4_unmatch_9_E_brightness10.537_contrast0.870_gamma1.049.jpg
S01_0_17,S01,0,17,R,filler,6,F:\pictures\original_data\roomBright_figureDark\1.JPG,brightness,27.05346470794725,gamma,0.9759918302256316,sharpness,0.6008272033114214,S01_0_17_R_filler_6_1_brightness27.053_gamma0.976_sharpness0.601.jpg,Ignore,2026-02-12T02:11:03.333,1770829863.3330011,42.260019063949585,2536,5071,,,R,6,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_18,S01,0,18,J,filler,4,F:\pictures\original_data\roomBright_figureDark\7.JPG,contrast,1.174050539089756,sharpness,0.6171125585534204,equalization,14.60657317874084,S01_0_18_J_filler_4_7_contrast1.174_sharpness0.617_equalization14.607.jpg,Ignore,2026-02-12T02:11:05.970,1770829865.9706259,44.89764380455017,2694,5388,,,J,4,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_19,S01,0,19,4,match,4,F:\pictures\original_data\roomBright_figureDark\8.JPG,brightness,6.701035927120217,gamma,0.9891843669096987,sharpness,0.58706054746661,S01_0_19_4_match_4_8_brightness6.701_gamma0.989_sharpness0.587.jpg,Match,2026-02-12T02:11:08.618,1770829868.6185977,47.545615673065186,2853,5705,2026-02-12T02:11:09.235,0.617387056350708,4,4,t,1,Hit,正解(一致),0,normal_image_name,F:\experiment_images\Bright\S01\0\S01_0_19_4_match_4_8_brightness6.701_gamma0.989_sharpness0.587.jpg,S01_0_19_4_match_4_8_brightness6.701_gamma0.989_sharpness0.587.jpg
S01_0_20,S01,0,20,S,filler,4,F:\pictures\original_data\roomBright_figureDark\9.JPG,brightness,1.880067196246229,contrast,1.131438455460167,gamma,0.8575455120169996,S01_0_20_S_filler_4_9_brightness1.880_contrast1.131_gamma0.858.jpg,Ignore,2026-02-12T02:11:11.258,1770829871.2582586,50.1852765083313,3011,6022,,,S,4,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_21,S01,0,21,C,filler,7,F:\pictures\original_data\roomBright_figureDark\2.JPG,contrast,1.079023842138808,sharpness,0.935905712326599,equalization,19.62918358131687,S01_0_21_C_filler_7_2_contrast1.079_sharpness0.936_equalization19.629.jpg,Ignore,2026-02-12T02:11:13.897,1770829873.8974676,52.824485540390015,3169,6339,,,C,7,None,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
