番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
31,68360,52872892,,,,,,948.187,569.508,-223.943,-559.382,12470.301,,Both,902.677,645.290,-39.214,-72.027,450.000,-0.012090,-0.035075,0.999312,-33.000,-54.000,-63.600,5.213,208.938,184.609,41.297,35.922,119.594,Auto,197.234,194.672,1590,10,320,240,1.000,,Both,996.526,655.773,24.987,-79.199,450.000,-0.015581,-0.048998,0.998677,33.000,-54.000,-63.600,4.600,203.859,153.547,36.438,33.984,156.797,Auto,196.469,159.453,10,10,320,240,1.000
32,68361,52873642,,,,,,949.454,575.380,-116.820,-391.896,7286.387,,Both,906.495,647.889,-36.602,-73.805,450.000,-0.007008,-0.038531,0.999233,-33.000,-54.000,-63.600,5.299,208.547,184.781,41.969,38.078,117.641,Auto,197.109,194.688,1590,10,320,240,0.000,,Both,994.067,655.484,23.305,-79.001,450.000,-0.018851,-0.048611,0.998640,33.000,-54.000,-63.600,4.608,204.063,153.531,36.500,33.781,152.609,Auto,196.531,159.469,10,10,320,240,0.000
33,68362,52874392,,,,,,952.529,579.424,-53.182,-280.650,4682.804,,Both,908.226,655.375,-35.418,-78.926,450.000,-0.004702,-0.048475,0.998813,-33.000,-54.000,-63.600,5.336,208.406,185.172,42.266,39.344,127.781,Auto,197.125,194.641,1590,10,320,240,1.000,,Both,994.243,654.136,23.425,-78.079,450.000,-0.018619,-0.046823,0.998730,33.000,-54.000,-63.600,4.585,204.016,153.453,36.313,33.813,153.031,Auto,196.500,159.469,10,10,320,240,1.000
34,68363,52875142,,,,,,952.283,580.144,-51.049,-265.547,4351.405,,Both,908.516,655.213,-35.220,-78.815,450.000,-0.004317,-0.048260,0.998825,-33.000,-54.000,-63.600,5.302,208.469,185.094,42.000,39.141,121.547,Auto,197.219,194.578,1590,10,320,240,0.000,,Both,993.772,654.598,23.103,-78.394,450.000,-0.019245,-0.047435,0.998689,33.000,-54.000,-63.600,4.553,203.938,153.438,36.063,33.844,153.969,Auto,196.391,159.422,10,10,320,240,0.000
35,68364,52875892,,,,,,952.952,578.609,-55.012,-301.378,5134.804,,Both,908.501,654.803,-35.230,-78.535,450.000,-0.004337,-0.047716,0.998852,-33.000,-54.000,-63.600,5.321,208.531,185.000,42.156,39.016,121.500,Auto,197.266,194.500,1590,10,320,240,1.000,,Both,995.450,654.525,24.251,-78.345,450.000,-0.017014,-0.047340,0.998734,33.000,-54.000,-63.600,4.532,203.781,153.422,35.906,33.656,150.984,Auto,196.344,159.406,10,10,320,240,1.000
36,68365,52876642,,,,,,952.246,578.986,-59.854,-300.942,5077.844,,Both,907.845,654.988,-35.679,-78.661,450.000,-0.005209,-0.047961,0.998836,-33.000,-54.000,-63.600,5.290,208.484,185.031,41.906,39.000,122.266,Auto,197.172,194.531,1590,10,320,240,0.000,,Both,994.686,655.008,23.728,-78.675,450.000,-0.018029,-0.047980,0.998686,33.000,-54.000,-63.600,4.587,203.859,153.469,36.328,33.766,148.813,Auto,196.359,159.438,10,10,320,240,0.000
37,68366,52877392,,,,,,950.703,577.184,-73.548,-294.171,5204.169,,Both,907.975,649.780,-35.589,-75.099,450.000,-0.005037,-0.041045,0.999145,-33.000,-54.000,-63.600,5.301,208.359,184.750,41.984,38.453,118.859,Auto,197.047,194.547,1590,10,320,240,1.000,,Both,994.135,655.108,23.351,-78.743,450.000,-0.018761,-0.048112,0.998666,33.000,-54.000,-63.600,4.667,203.922,153.500,36.969,34.172,157.406,Auto,196.391,159.453,10,10,320,240,1.000
38,68367,52878142,,,,,,952.905,579.149,-42.082,-232.207,3901.767,,Both,909.377,653.818,-34.631,-77.861,450.000,-0.003171,-0.046408,0.998918,-33.000,-54.000,-63.600,5.293,208.219,184.969,41.922,38.984,123.609,Auto,197.016,194.531,1590,10,320,240,0.000,,Both,993.259,651.311,22.752,-76.146,450.000,-0.019931,-0.043070,0.998873,33.000,-54.000,-63.600,4.555,203.969,153.250,36.078,33.656,149.359,Auto,196.391,159.438,10,10,320,240,0.000
39,68368,52878892,,,,,,950.626,577.553,-79.887,-320.017,5605.685,,Both,906.679,652.249,-36.476,-76.788,450.000,-0.006761,-0.044324,0.998994,-33.000,-54.000,-63.600,5.275,208.484,184.828,41.781,38.422,122.672,Auto,197.078,194.469,1590,10,320,240,1.000,,Both,994.018,655.474,23.271,-78.994,450.000,-0.018917,-0.048597,0.998639,33.000,-54.000,-63.600,4.596,203.875,153.484,36.406,33.781,152.375,Auto,196.344,159.422,10,10,320,240,1.000
40,68369,52879642,,,,,,950.017,576.297,-80.750,-293.606,5321.039,,Both,906.519,649.947,-36.585,-75.213,450.000,-0.006975,-0.041267,0.999124,-33.000,-54.000,-63.600,5.281,208.641,184.703,41.828,38.094,120.484,Auto,197.219,194.484,1590,10,320,240,0.000,,Both,993.241,653.894,22.740,-77.913,450.000,-0.019951,-0.046499,0.998719,33.000,-54.000,-63.600,4.636,203.859,153.359,36.719,34.250,155.719,Auto,196.281,159.391,10,10,320,240,0.000
