0,1
19_3_contrast1.1_gamma0.98_brightness12.0.jpg,"[2.677186311410653, nan, 1]"
22_0_sharpness0.068_gamma0.79_equalization29.0.jpg,"[2.680132577144427, nan, 1]"
4_9_sharpness0.17_equalization24.0.jpg,"[2.681179890384242, nan, 1]"
14_1_contrast1.1_gamma0.94_brightness16.0.jpg,"[2.682916191052087, nan, 1]"
2_C_contrast0.95_brightness28.0_sharpness0.69.jpg,"[2.68297988531159, nan, 1]"
28_T_contrast0.85_equalization8.9.jpg,"[2.684096016071656, 0.16870899464781214, 4]"
47_S_gamma0.89_sharpness0.23_equalization30.0.jpg,"[2.686355631308859, nan, 1]"
22_S_brightness18.0_gamma0.81_sharpness0.073.jpg,"[2.687011008258146, nan, 1]"
13_S_brightness6.9_gamma1.0_sharpness1.0.jpg,"[2.68832173137804, nan, 1]"
34_3_brightness10.0_sharpness0.92.jpg,"[2.689889210501488, 1.1218547603325144, 2]"
35_P_sharpness0.83_gamma0.78_equalization14.0.jpg,"[2.6967019837404376, 0.4789421701114064, 4]"
24_T_sharpness0.56_contrast0.98_equalization16.0.jpg,"[2.696852762344564, nan, 1]"
27_2_sharpness0.47_equalization9.5.jpg,"[2.697695590143937, nan, 1]"
23_T_sharpness0.041_gamma0.85_contrast0.95.jpg,"[2.698506249896615, 0.5477703678095682, 2]"
29_S_contrast1.1_sharpness0.4_gamma0.5.jpg,"[2.699372878997612, nan, 1]"
6_P_contrast0.87_gamma1.0_equalization15.0.jpg,"[2.699463316719851, nan, 1]"
34_E_brightness9.1_gamma0.92_sharpness0.45.jpg,"[2.702416590414815, nan, 1]"
47_0_gamma0.91_sharpness0.12_brightness24.0.jpg,"[2.704981442470986, nan, 1]"
13_S_contrast0.86_brightness25.0_gamma0.68.jpg,"[2.705050824756461, 0.07138364015210016, 3]"
23_0_sharpness0.18_gamma1.0_brightness23.0.jpg,"[2.707050384007389, nan, 1]"
34_C_brightness10.0_sharpness0.45_gamma1.1.jpg,"[2.7088673202250595, 0.41233978715003267, 4]"
33_S_sharpness0.43_gamma0.56_equalization8.5.jpg,"[2.709636048178943, nan, 1]"
1_3_sharpness0.93_gamma0.97.jpg,"[2.711267439623852, nan, 1]"
14_P_gamma0.57_brightness19.0.jpg,"[2.713009992305938, 0.46427487526529654, 4]"
46_1_brightness18.0_gamma0.75_contrast0.81.jpg,"[2.715384547184404, nan, 1]"
12_S_sharpness0.67_contrast0.96_gamma0.61.jpg,"[2.71690168681454, nan, 1]"
12_C_contrast0.86_sharpness0.58_equalization32.0.jpg,"[2.718370172077988, nan, 1]"
11_1_contrast0.9_brightness26.0.jpg,"[2.720331223790033, nan, 1]"
45_8_gamma0.67_equalization32.0.jpg,"[2.720699633682039, nan, 1]"
9_B_sharpness0.9_contrast1.0_equalization25.0.jpg,"[2.7219830895641097, 0.20393127885906845, 4]"
42_9_gamma0.81_sharpness0.49_equalization12.0.jpg,"[2.722083544366099, nan, 1]"
3_B_contrast1.1_equalization18.0.jpg,"[2.723848209860176, nan, 1]"
37_0_gamma1.0_brightness25.0_sharpness0.7.jpg,"[2.726925552558213, 0.42831084652617424, 4]"
38_E_contrast1.1_gamma1.0.jpg,"[2.727136250431949, nan, 1]"
18_T_gamma0.85_brightness6.9_sharpness0.81.jpg,"[2.728350421027117, nan, 1]"
28_2_gamma0.98_sharpness0.49_equalization25.0.jpg,"[2.728569231598635, nan, 1]"
13_8_sharpness0.99_gamma0.9_equalization20.0.jpg,"[2.72909829805012, nan, 1]"
3_1_sharpness0.23_gamma0.99_equalization26.0.jpg,"[2.729372148521051, nan, 1]"
39_B_gamma1.0_sharpness0.064_equalization29.0.jpg,"[2.72949518432577, nan, 1]"
