番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
12455,27816,22051207,,,,,,1011.582,609.846,1552.137,-2101.714,19793.985,,Both,976.601,698.349,11.357,-108.324,450.000,0.077903,-0.104864,0.991431,-29.000,-54.000,-63.600,6.178,148.859,80.844,48.938,44.766,98.219,Auto,148.609,88.406,1590,10,320,240,1.000,,Both,1071.539,717.021,76.302,-121.097,450.000,0.090945,-0.129003,0.987465,29.000,-54.000,-63.600,6.306,208.984,157.094,49.953,41.719,97.578,Auto,204.266,165.516,10,10,320,240,1.000
12456,27817,22051957,,,,,,1012.302,590.730,1577.566,-1530.155,19841.360,,Both,971.050,692.220,7.559,-104.131,450.000,0.070668,-0.096902,0.992782,-29.000,-54.000,-63.600,5.962,148.953,80.719,47.219,45.438,114.688,Auto,148.375,88.547,1590,10,320,240,0.000,,Both,1070.601,691.565,75.661,-103.683,450.000,0.090060,-0.095894,0.991309,29.000,-54.000,-63.600,6.133,209.063,156.016,48.578,43.828,105.656,Auto,204.422,165.641,10,10,320,240,0.000
12457,27818,22052707,,,,,,1014.422,585.912,1642.725,-1385.837,19855.966,,Both,975.798,680.998,10.807,-96.455,450.000,0.077013,-0.082135,0.993641,-29.000,-54.000,-63.600,6.075,148.719,80.188,48.109,47.422,145.313,Auto,148.391,88.578,1590,10,320,240,1.000,,Both,1072.557,685.070,76.999,-99.240,450.000,0.092694,-0.087367,0.991854,29.000,-54.000,-63.600,6.410,209.297,155.859,50.766,45.313,103.516,Auto,204.813,165.781,10,10,320,240,1.000
12458,27819,22053457,,,,,,1014.386,580.922,1643.220,-1236.428,19875.221,,Both,975.796,675.125,10.806,-92.437,450.000,0.077058,-0.074407,0.994246,-29.000,-54.000,-63.600,6.104,148.719,80.109,48.344,47.813,147.359,Auto,148.359,88.781,1590,10,320,240,0.000,,Both,1069.950,674.922,75.215,-92.298,450.000,0.089374,-0.074064,0.993241,29.000,-54.000,-63.600,6.338,209.109,155.297,50.203,45.906,119.547,Auto,204.531,165.719,10,10,320,240,0.000
12459,27820,22054207,,,,,,1014.913,579.331,1659.751,-1188.763,19882.409,,Both,974.334,678.339,9.806,-94.635,450.000,0.075108,-0.078650,0.994069,-29.000,-54.000,-63.600,6.076,148.750,80.219,48.125,47.813,143.094,Auto,148.328,88.734,1590,10,320,240,1.000,,Both,1067.471,667.878,73.519,-87.479,450.000,0.086176,-0.064805,0.994170,29.000,-54.000,-63.600,6.340,209.406,155.141,50.219,46.172,130.891,Auto,204.703,165.906,10,10,320,240,1.000
12460,27821,22054957,,,,,,1019.569,571.758,1800.683,-959.991,19884.785,,Both,976.892,676.556,11.556,-93.416,450.000,0.078489,-0.076283,0.993992,-29.000,-54.000,-63.600,6.107,148.641,80.359,48.375,47.625,119.922,Auto,148.359,88.969,1590,10,320,240,0.000,,Both,1071.777,657.477,76.465,-80.364,450.000,0.091904,-0.051048,0.994459,29.000,-54.000,-63.600,6.583,209.234,154.875,52.141,46.875,134.688,Auto,204.844,166.109,10,10,320,240,0.000
12461,27822,22055707,,,,,,1020.769,566.653,1837.220,-805.798,19887.578,,Both,976.468,675.039,11.266,-92.378,450.000,0.077943,-0.074290,0.994186,-29.000,-54.000,-63.600,6.159,148.641,80.344,48.781,47.984,132.469,Auto,148.328,89.031,1590,10,320,240,1.000,,Both,1073.652,652.443,77.748,-76.921,450.000,0.094396,-0.044384,0.994545,29.000,-54.000,-63.600,6.657,209.172,154.781,52.734,47.234,138.625,Auto,204.922,166.250,10,10,320,240,1.000
12462,27823,22056457,,,,,,1017.701,568.726,1743.604,-868.031,19877.941,,Both,974.451,673.569,9.886,-91.372,450.000,0.075298,-0.072368,0.994532,-29.000,-54.000,-63.600,6.149,148.641,80.422,48.703,48.297,138.359,Auto,148.219,89.156,1590,10,320,240,0.000,,Both,1076.610,665.454,79.771,-85.821,450.000,0.098188,-0.061539,0.993263,29.000,-54.000,-63.600,6.386,209.172,155.375,50.578,45.000,130.781,Auto,205.031,166.203,10,10,320,240,0.000
12463,27824,22057207,,,,,,1018.691,569.192,1773.857,-882.279,19881.670,,Both,975.021,675.573,10.276,-92.743,450.000,0.076034,-0.075003,0.994280,-29.000,-54.000,-63.600,6.116,148.469,80.609,48.438,47.984,147.375,Auto,148.078,89.250,1590,10,320,240,1.000,,Both,1074.503,660.653,78.330,-82.537,450.000,0.095461,-0.055224,0.993900,29.000,-54.000,-63.600,6.418,209.188,155.313,50.828,45.609,134.297,Auto,204.953,166.375,10,10,320,240,1.000
12464,27825,22057957,,,,,,1019.086,570.085,1785.375,-909.068,19876.772,,Both,975.408,676.826,10.540,-93.600,450.000,0.076533,-0.076650,0.994116,-29.000,-54.000,-63.600,6.081,148.313,80.719,48.172,47.781,120.234,Auto,147.953,89.297,1590,10,320,240,0.000,,Both,1075.718,662.928,79.161,-84.093,450.000,0.097038,-0.058216,0.993577,29.000,-54.000,-63.600,6.399,209.156,155.438,50.688,45.656,134.438,Auto,204.984,166.391,10,10,320,240,0.000
